,Unnamed: 0,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
7825,2404,2003,Cancer,Montana,1847,181.7,917000.0,2.0142
7826,2386,2003,Cancer,Missouri,12354,202.1,5706000.0,2.1651
7827,2368,2003,Cancer,Mississippi,5960,212.2,2868000.0,2.0781
7828,2350,2003,Cancer,Minnesota,9183,181.7,5052000.0,1.8177
7829,2332,2003,Cancer,Michigan,19713,194.1,10075000.0,1.9566
7830,2314,2003,Cancer,Massachusetts,13551,194.6,6439000.0,2.1045
7831,2296,2003,Cancer,Maryland,10292,196.4,5494000.0,1.8733
7832,2278,2003,Cancer,Maine,3120,205.4,1303000.0,2.3945
7833,2260,2003,Cancer,Louisiana,9533,221.8,4474000.0,2.1308
7834,2242,2003,Cancer,Kentucky,9378,223.7,4114000.0,2.2795
7835,2224,2003,Cancer,Kansas,5332,185.9,2722000.0,1.9589
7836,2206,2003,Cancer,Iowa,6469,187.8,2936000.0,2.2033
7837,2188,2003,Cancer,Indiana,12933,207.5,6185000.0,2.0909999999999997
7838,2170,2003,Cancer,Illinois,24464,198.2,12625000.0,1.9377
7839,2152,2003,Cancer,Idaho,2321,181.8,1364000.0,1.7016
7840,2134,2003,Cancer,Hawaii,2133,157.4,1240000.0,1.7202
7841,2116,2003,Cancer,Georgia,14032,196.3,8740000.0,1.6055
7842,2098,2003,Cancer,Florida,39404,181.7,16959000.0,2.3235
7843,2080,2003,Cancer,District of Columbia,1122,200.9,577000.0,1.9445
7844,2062,2003,Cancer,Delaware,1719,201.5,816000.0,2.1066
7845,2044,2003,Cancer,Connecticut,7131,183.0,3473000.0,2.0533
7846,2026,2003,Cancer,Colorado,6417,169.4,4555000.0,1.4088
7847,2008,2003,Cancer,California,54319,174.0,35377000.0,1.5354
7848,1990,2003,Cancer,Arkansas,6119,205.1,2720000.0,2.2496
7849,1972,2003,Cancer,Arizona,9627,173.0,5579000.0,1.7256
7850,1954,2003,Cancer,Alaska,735,188.4,651000.0,1.129
7851,1936,2003,Cancer,Alabama,9812,208.2,4488000.0,2.1863
7852,3790,2003,CLRD,Wyoming,278,57.6,499000.0,0.5571
7853,3772,2003,CLRD,Wisconsin,2299,39.1,5475000.0,0.4199
7854,3754,2003,CLRD,West Virginia,1296,59.2,1803000.0,0.7188
7855,3736,2003,CLRD,Washington,2652,46.6,6119000.0,0.4334
7856,3718,2003,CLRD,Virginia,2983,45.0,7371000.0,0.4047
7857,3700,2003,CLRD,Vermont,301,46.2,617000.0,0.4878
7858,3682,2003,CLRD,Utah,569,35.0,2373000.0,0.2398
7859,3664,2003,CLRD,United States,126382,43.7,290448000.0,0.4351
7860,3646,2003,CLRD,Texas,7567,43.8,22086000.0,0.3426
7861,3628,2003,CLRD,Tennessee,3067,52.8,5853000.0,0.524
7862,3610,2003,CLRD,South Dakota,379,42.9,767000.0,0.4941
7863,3592,2003,CLRD,South Carolina,1913,47.4,4147000.0,0.4613
7864,3574,2003,CLRD,Rhode Island,495,39.0,1073000.0,0.4613
7865,3556,2003,CLRD,Pennsylvania,6046,39.2,12327000.0,0.4905
7866,3538,2003,CLRD,Oregon,1819,48.5,3557000.0,0.5114
7867,3520,2003,CLRD,Oklahoma,2160,59.0,3500000.0,0.6171
7868,3502,2003,CLRD,Ohio,5927,48.5,11436000.0,0.5183
7869,3484,2003,CLRD,North Dakota,302,39.1,633000.0,0.4771
7870,3466,2003,CLRD,North Carolina,3887,48.2,8421000.0,0.4616
7871,3448,2003,CLRD,New York,6709,33.3,19208000.0,0.3493
7872,3430,2003,CLRD,New Mexico,936,53.3,1870000.0,0.5005
7873,3412,2003,CLRD,New Jersey,2910,31.9,8605000.0,0.3382
7874,3394,2003,CLRD,New Hampshire,531,42.8,1283000.0,0.4139
7875,3376,2003,CLRD,Nevada,1173,62.9,2238000.0,0.5241
7876,3358,2003,CLRD,Nebraska,894,47.0,1735000.0,0.5153
7877,3340,2003,CLRD,Montana,588,58.3,917000.0,0.6412
7878,3322,2003,CLRD,Missouri,2939,47.9,5706000.0,0.5151
7879,3304,2003,CLRD,Mississippi,1394,50.7,2868000.0,0.4861
7880,3286,2003,CLRD,Minnesota,1832,35.8,5052000.0,0.3626
7881,3268,2003,CLRD,Michigan,4472,44.6,10075000.0,0.4439
7882,3250,2003,CLRD,Massachusetts,2765,38.9,6439000.0,0.4294
7883,3232,2003,CLRD,Maryland,1986,39.5,5494000.0,0.3615
7884,3214,2003,CLRD,Maine,782,51.3,1303000.0,0.6002
7885,3196,2003,CLRD,Louisiana,1731,41.4,4474000.0,0.3869
7886,3178,2003,CLRD,Kentucky,2391,58.4,4114000.0,0.5812
7887,3160,2003,CLRD,Kansas,1443,49.5,2722000.0,0.5301
7888,3142,2003,CLRD,Iowa,1674,46.6,2936000.0,0.5702
7889,3124,2003,CLRD,Indiana,3264,52.8,6185000.0,0.5277
7890,3106,2003,CLRD,Illinois,4858,39.5,12625000.0,0.3848
7891,3088,2003,CLRD,Idaho,601,47.9,1364000.0,0.4406
7892,3070,2003,CLRD,Hawaii,287,21.1,1240000.0,0.2315
7893,3052,2003,CLRD,Georgia,3254,48.7,8740000.0,0.3723
7894,3034,2003,CLRD,Florida,9087,40.4,16959000.0,0.5358
7895,3016,2003,CLRD,District of Columbia,137,24.7,577000.0,0.2374
7896,2998,2003,CLRD,Delaware,339,40.6,816000.0,0.4154
7897,2980,2003,CLRD,Connecticut,1445,36.1,3473000.0,0.4161
7898,2962,2003,CLRD,Colorado,1931,54.0,4555000.0,0.4239
7899,2944,2003,CLRD,California,13448,44.2,35377000.0,0.3801
7900,2926,2003,CLRD,Arkansas,1500,50.1,2720000.0,0.5515
7901,2908,2003,CLRD,Arizona,2560,46.5,5579000.0,0.4589
7902,2890,2003,CLRD,Alaska,147,46.9,651000.0,0.2258
7903,2872,2003,CLRD,Alabama,2434,52.4,4488000.0,0.5423
7904,1918,2003,Alzheimer's disease,Wyoming,142,30.9,499000.0,0.2846
7905,1900,2003,Alzheimer's disease,Wisconsin,1411,22.6,5475000.0,0.2577
7906,1882,2003,Alzheimer's disease,West Virginia,470,22.2,1803000.0,0.2607
7907,1864,2003,Alzheimer's disease,Washington,2380,41.4,6119000.0,0.389
7908,1846,2003,Alzheimer's disease,Virginia,1466,23.4,7371000.0,0.1989
7909,1828,2003,Alzheimer's disease,Vermont,171,25.9,617000.0,0.2771
7910,1810,2003,Alzheimer's disease,Utah,332,21.4,2373000.0,0.1399
7911,1792,2003,Alzheimer's disease,United States,63457,22.1,290448000.0,0.2185
7912,1774,2003,Alzheimer's disease,Texas,4015,24.9,22086000.0,0.1818
7913,1756,2003,Alzheimer's disease,Tennessee,1466,26.9,5853000.0,0.2505
7914,1738,2003,Alzheimer's disease,South Dakota,174,17.5,767000.0,0.2269
7915,1720,2003,Alzheimer's disease,South Carolina,1051,28.8,4147000.0,0.2534
7916,1702,2003,Alzheimer's disease,Rhode Island,303,22.0,1073000.0,0.2824
7917,1684,2003,Alzheimer's disease,Pennsylvania,2952,18.3,12327000.0,0.2395
7918,1666,2003,Alzheimer's disease,Oregon,1157,29.8,3557000.0,0.3253
7919,1648,2003,Alzheimer's disease,Oklahoma,794,22.1,3500000.0,0.2269
7920,1630,2003,Alzheimer's disease,Ohio,2902,23.7,11436000.0,0.2538
7921,1612,2003,Alzheimer's disease,North Dakota,336,37.5,633000.0,0.5308
7922,1594,2003,Alzheimer's disease,North Carolina,2145,28.3,8421000.0,0.2547
7923,1576,2003,Alzheimer's disease,New York,1866,9.0,19208000.0,0.0971
7924,1558,2003,Alzheimer's disease,New Mexico,360,21.6,1870000.0,0.1925
7925,1540,2003,Alzheimer's disease,New Jersey,1636,17.7,8605000.0,0.1901
7926,1522,2003,Alzheimer's disease,New Hampshire,286,23.0,1283000.0,0.2229
7927,1504,2003,Alzheimer's disease,Nevada,309,19.6,2238000.0,0.1381
7928,1486,2003,Alzheimer's disease,Nebraska,461,22.2,1735000.0,0.2657
7929,1468,2003,Alzheimer's disease,Montana,235,22.7,917000.0,0.2563
7930,1450,2003,Alzheimer's disease,Missouri,1293,20.6,5706000.0,0.2266
7931,1432,2003,Alzheimer's disease,Mississippi,583,22.0,2868000.0,0.2033
7932,1414,2003,Alzheimer's disease,Minnesota,1243,22.7,5052000.0,0.24600000000000002
7933,1396,2003,Alzheimer's disease,Michigan,2133,21.4,10075000.0,0.2117
7934,1378,2003,Alzheimer's disease,Massachusetts,1609,21.3,6439000.0,0.2499
7935,1360,2003,Alzheimer's disease,Maryland,865,17.8,5494000.0,0.1574
7936,1342,2003,Alzheimer's disease,Maine,467,30.2,1303000.0,0.3584
7937,1324,2003,Alzheimer's disease,Louisiana,1184,30.0,4474000.0,0.2646
7938,1306,2003,Alzheimer's disease,Kentucky,1072,27.7,4114000.0,0.2606
7939,1288,2003,Alzheimer's disease,Kansas,781,24.7,2722000.0,0.2869
7940,1270,2003,Alzheimer's disease,Iowa,887,22.1,2936000.0,0.3021
7941,1252,2003,Alzheimer's disease,Indiana,1515,24.6,6185000.0,0.2449
7942,1234,2003,Alzheimer's disease,Illinois,2626,20.9,12625000.0,0.20800000000000002
7943,1216,2003,Alzheimer's disease,Idaho,355,28.3,1364000.0,0.2603
7944,1198,2003,Alzheimer's disease,Hawaii,161,11.9,1240000.0,0.1298
7945,1180,2003,Alzheimer's disease,Georgia,1630,26.9,8740000.0,0.1865
7946,1162,2003,Alzheimer's disease,Florida,4316,18.9,16959000.0,0.2545
7947,1144,2003,Alzheimer's disease,District of Columbia,95,17.0,577000.0,0.1646
7948,1126,2003,Alzheimer's disease,Delaware,147,18.6,816000.0,0.1801
7949,1108,2003,Alzheimer's disease,Connecticut,612,14.2,3473000.0,0.1762
7950,1090,2003,Alzheimer's disease,Colorado,899,26.5,4555000.0,0.1974
7951,1072,2003,Alzheimer's disease,California,6585,22.0,35377000.0,0.1861
7952,1054,2003,Alzheimer's disease,Arkansas,552,18.6,2720000.0,0.2029
7953,1036,2003,Alzheimer's disease,Arizona,1703,32.9,5579000.0,0.3053
7954,1018,2003,Alzheimer's disease,Alaska,56,22.9,651000.0,0.086
7955,1000,2003,Alzheimer's disease,Alabama,1268,28.8,4488000.0,0.2825
7956,982,2003,All causes,Wyoming,4172,857.7,499000.0,8.3607
7957,964,2003,All causes,Wisconsin,46177,780.1,5475000.0,8.4342
7958,946,2003,All causes,West Virginia,21306,1003.1,1803000.0,11.817
7959,928,2003,All causes,Washington,45920,789.2,6119000.0,7.5045
7960,910,2003,All causes,Virginia,58282,863.3,7371000.0,7.9069
7961,892,2003,All causes,Vermont,5120,779.7,617000.0,8.2982
7962,874,2003,All causes,Utah,13412,793.6,2373000.0,5.6519
7963,856,2003,All causes,United States,2448288,843.5,290448000.0,8.4294
7964,838,2003,All causes,Texas,154870,865.1,22086000.0,7.0121
7965,820,2003,All causes,Tennessee,57313,994.0,5853000.0,9.7921
7966,802,2003,All causes,South Dakota,7132,796.6,767000.0,9.2986
7967,784,2003,All causes,South Carolina,38112,952.7,4147000.0,9.1903
7968,766,2003,All causes,Rhode Island,10039,798.7,1073000.0,9.356
7969,748,2003,All causes,Pennsylvania,129769,860.8,12327000.0,10.5272
7970,730,2003,All causes,Oregon,30912,816.9,3557000.0,8.6905
7971,712,2003,All causes,Oklahoma,35721,986.5,3500000.0,10.206
7972,694,2003,All causes,Ohio,109110,898.5,11436000.0,9.5409
7973,676,2003,All causes,North Dakota,6090,776.1,633000.0,9.6209
7974,658,2003,All causes,North Carolina,73459,909.0,8421000.0,8.7233
7975,640,2003,All causes,New York,155877,771.1,19208000.0,8.1152
7976,622,2003,All causes,New Mexico,14805,832.1,1870000.0,7.9171
7977,604,2003,All causes,New Jersey,73689,807.8,8605000.0,8.5635
7978,586,2003,All causes,New Hampshire,9708,767.3,1283000.0,7.5666
7979,568,2003,All causes,Nevada,17858,927.3,2238000.0,7.9794
7980,550,2003,All causes,Nebraska,15465,798.2,1735000.0,8.9135
7981,532,2003,All causes,Montana,8467,837.6,917000.0,9.2334
7982,514,2003,All causes,Missouri,55582,907.0,5706000.0,9.741
7983,496,2003,All causes,Mississippi,28489,1031.6,2868000.0,9.9334
7984,478,2003,All causes,Minnesota,37620,720.9,5052000.0,7.4466
7985,460,2003,All causes,Michigan,86728,860.5,10075000.0,8.6082
7986,442,2003,All causes,Massachusetts,56291,788.7,6439000.0,8.7422
7987,424,2003,All causes,Maryland,44499,864.5,5494000.0,8.0996
7988,406,2003,All causes,Maine,12540,829.8,1303000.0,9.6239
7989,388,2003,All causes,Louisiana,42719,1013.7,4474000.0,9.5483
7990,370,2003,All causes,Kentucky,40241,986.4,4114000.0,9.7815
7991,352,2003,All causes,Kansas,24593,829.5,2722000.0,9.0349
7992,334,2003,All causes,Iowa,28062,776.2,2936000.0,9.5579
7993,316,2003,All causes,Indiana,55968,902.2,6185000.0,9.049
7994,298,2003,All causes,Illinois,105325,846.6,12625000.0,8.3426
7995,280,2003,All causes,Idaho,10380,812.8,1364000.0,7.61
7996,262,2003,All causes,Hawaii,8978,667.1,1240000.0,7.2403
7997,244,2003,All causes,Georgia,66478,956.8,8740000.0,7.6062
7998,226,2003,All causes,Florida,168657,786.7,16959000.0,9.945
7999,208,2003,All causes,District of Columbia,5573,993.0,577000.0,9.6586
8000,190,2003,All causes,Delaware,7070,852.9,816000.0,8.6642
8001,172,2003,All causes,Connecticut,29627,739.7,3473000.0,8.5307
8002,154,2003,All causes,Colorado,29506,792.0,4555000.0,6.4777
8003,136,2003,All causes,California,239371,768.4,35377000.0,6.7663
8004,118,2003,All causes,Arkansas,27918,948.2,2720000.0,10.264000000000001
8005,100,2003,All causes,Arizona,43392,798.4,5579000.0,7.7777
8006,82,2003,All causes,Alaska,3180,843.5,651000.0,4.8848
8007,65,2003,All causes,Alabama,46716,1020.2,4488000.0,10.4091
8008,10292,2002,Unintentional injuries,Wyoming,289,58.1,497000.0,0.5815
8009,10275,2002,Unintentional injuries,Wisconsin,2274,40.1,5445000.0,0.4176
8010,10258,2002,Unintentional injuries,West Virginia,956,50.9,1800000.0,0.5311
8011,10241,2002,Unintentional injuries,Washington,2203,36.8,6062000.0,0.3634
8012,10224,2002,Unintentional injuries,Virginia,2479,35.2,7282000.0,0.3404
8013,10207,2002,Unintentional injuries,Vermont,240,37.8,615000.0,0.3902
8014,10190,2002,Unintentional injuries,Utah,714,35.8,2337000.0,0.3055
8015,10173,2002,Unintentional injuries,United States,106742,37.1,287888000.0,0.3708
8016,10155,2002,Unintentional injuries,Texas,8232,40.4,21730000.0,0.3788
8017,10138,2002,Unintentional injuries,Tennessee,2744,47.7,5802000.0,0.4729
8018,10121,2002,Unintentional injuries,South Dakota,348,43.5,762000.0,0.4567
8019,10104,2002,Unintentional injuries,South Carolina,1972,48.7,4105000.0,0.4804
8020,10087,2002,Unintentional injuries,Rhode Island,277,23.4,1067000.0,0.2596
8021,10070,2002,Unintentional injuries,Pennsylvania,4728,35.9,12306000.0,0.3842
8022,10053,2002,Unintentional injuries,Oregon,1397,38.4,3522000.0,0.3966
8023,10036,2002,Unintentional injuries,Oklahoma,1580,44.9,3486000.0,0.4532
8024,10019,2002,Unintentional injuries,Ohio,4146,35.8,11415000.0,0.3632
8025,10002,2002,Unintentional injuries,North Dakota,246,35.1,634000.0,0.38799999999999996
8026,9985,2002,Unintentional injuries,North Carolina,3700,45.3,8319000.0,0.4448
8027,9968,2002,Unintentional injuries,New York,4663,23.9,19133000.0,0.2437
8028,9951,2002,Unintentional injuries,New Mexico,1105,61.4,1851000.0,0.597
8029,9934,2002,Unintentional injuries,New Jersey,2599,29.8,8558000.0,0.3037
8030,9917,2002,Unintentional injuries,New Hampshire,357,28.5,1272000.0,0.2807
8031,9900,2002,Unintentional injuries,Nevada,860,41.7,2168000.0,0.3967
8032,9883,2002,Unintentional injuries,Nebraska,762,41.7,1726000.0,0.4415
8033,9866,2002,Unintentional injuries,Montana,524,55.6,910000.0,0.5758
8034,9849,2002,Unintentional injuries,Missouri,2641,45.6,5676000.0,0.4653
8035,9832,2002,Unintentional injuries,Mississippi,1642,58.5,2859000.0,0.5743
8036,9815,2002,Unintentional injuries,Minnesota,1928,37.6,5021000.0,0.384
8037,9798,2002,Unintentional injuries,Michigan,3285,33.0,10044000.0,0.3271
8038,9781,2002,Unintentional injuries,Massachusetts,1413,20.7,6432000.0,0.2197
8039,9764,2002,Unintentional injuries,Maryland,1332,25.2,5434000.0,0.2451
8040,9747,2002,Unintentional injuries,Maine,511,38.1,1294000.0,0.3949
8041,9730,2002,Unintentional injuries,Louisiana,2115,48.1,4465000.0,0.4737
8042,9713,2002,Unintentional injuries,Kentucky,2090,51.3,4089000.0,0.5111
8043,9696,2002,Unintentional injuries,Kansas,1139,40.8,2712000.0,0.42
8044,9679,2002,Unintentional injuries,Iowa,1093,33.6,2931000.0,0.3729
8045,9662,2002,Unintentional injuries,Indiana,2148,34.9,6151000.0,0.3492
8046,9645,2002,Unintentional injuries,Illinois,4222,33.8,12578000.0,0.3357
8047,9628,2002,Unintentional injuries,Idaho,611,47.1,1342000.0,0.4553
8048,9611,2002,Unintentional injuries,Hawaii,393,30.9,1229000.0,0.3198
8049,9594,2002,Unintentional injuries,Georgia,3333,42.3,8591000.0,0.38799999999999996
8050,9577,2002,Unintentional injuries,Florida,7396,42.0,16668000.0,0.4437
8051,9560,2002,Unintentional injuries,District of Columbia,200,34.6,579000.0,0.3454
8052,9543,2002,Unintentional injuries,Delaware,292,36.4,805000.0,0.3627
8053,9526,2002,Unintentional injuries,Connecticut,1182,32.5,3452000.0,0.3424
8054,9509,2002,Unintentional injuries,Colorado,1812,43.1,4508000.0,0.402
8055,9492,2002,Unintentional injuries,California,10107,30.1,34964000.0,0.2891
8056,9475,2002,Unintentional injuries,Arkansas,1311,47.6,2703000.0,0.485
8057,9458,2002,Unintentional injuries,Arizona,2577,48.6,5445000.0,0.4733
8058,9441,2002,Unintentional injuries,Alaska,346,59.2,643000.0,0.5381
8059,9424,2002,Unintentional injuries,Alabama,2228,49.6,4471000.0,0.4983
8060,9407,2002,Suicide,Wyoming,105,20.8,497000.0,0.2113
8061,9389,2002,Suicide,Wisconsin,627,11.3,5445000.0,0.1152
8062,9371,2002,Suicide,West Virginia,276,14.9,1800000.0,0.1533
8063,9353,2002,Suicide,Washington,811,13.4,6062000.0,0.1338
8064,9335,2002,Suicide,Virginia,799,10.9,7282000.0,0.1097
8065,9317,2002,Suicide,Vermont,92,14.3,615000.0,0.1496
8066,9299,2002,Suicide,Utah,340,16.2,2337000.0,0.1455
8067,9281,2002,Suicide,United States,31655,11.0,287888000.0,0.11
8068,9263,2002,Suicide,Texas,2311,11.1,21730000.0,0.1064
8069,9245,2002,Suicide,Tennessee,778,13.3,5802000.0,0.1341
8070,9227,2002,Suicide,South Dakota,94,12.3,762000.0,0.1234
8071,9209,2002,Suicide,South Carolina,440,10.8,4105000.0,0.1072
8072,9191,2002,Suicide,Rhode Island,86,7.9,1067000.0,0.0806
8073,9173,2002,Suicide,Pennsylvania,1341,10.7,12306000.0,0.109
8074,9155,2002,Suicide,Oregon,518,14.4,3522000.0,0.1471
8075,9137,2002,Suicide,Oklahoma,501,14.4,3486000.0,0.1437
8076,9119,2002,Suicide,Ohio,1287,11.2,11415000.0,0.1127
8077,9101,2002,Suicide,North Dakota,91,14.3,634000.0,0.1435
8078,9083,2002,Suicide,North Carolina,986,11.8,8319000.0,0.1185
8079,9065,2002,Suicide,New York,1228,6.3,19133000.0,0.0642
8080,9047,2002,Suicide,New Mexico,349,19.2,1851000.0,0.1885
8081,9029,2002,Suicide,New Jersey,553,6.3,8558000.0,0.0646
8082,9011,2002,Suicide,New Hampshire,132,10.3,1272000.0,0.1038
8083,8993,2002,Suicide,Nevada,423,19.7,2168000.0,0.1951
8084,8975,2002,Suicide,Nebraska,201,11.8,1726000.0,0.1165
8085,8957,2002,Suicide,Montana,184,20.0,910000.0,0.2022
8086,8939,2002,Suicide,Missouri,693,12.1,5676000.0,0.1221
8087,8921,2002,Suicide,Mississippi,343,12.2,2859000.0,0.12
8088,8903,2002,Suicide,Minnesota,497,9.8,5021000.0,0.099
8089,8885,2002,Suicide,Michigan,1106,11.1,10044000.0,0.1101
8090,8867,2002,Suicide,Massachusetts,436,6.6,6432000.0,0.0678
8091,8849,2002,Suicide,Maryland,477,8.8,5434000.0,0.0878
8092,8831,2002,Suicide,Maine,166,12.5,1294000.0,0.1283
8093,8813,2002,Suicide,Louisiana,499,11.2,4465000.0,0.1118
8094,8795,2002,Suicide,Kentucky,540,13.0,4089000.0,0.1321
8095,8777,2002,Suicide,Kansas,345,12.7,2712000.0,0.1272
8096,8759,2002,Suicide,Iowa,314,10.7,2931000.0,0.1071
8097,8741,2002,Suicide,Indiana,743,12.1,6151000.0,0.1208
8098,8723,2002,Suicide,Illinois,1145,9.2,12578000.0,0.091
8099,8705,2002,Suicide,Idaho,202,15.5,1342000.0,0.1505
8100,8687,2002,Suicide,Hawaii,120,9.5,1229000.0,0.0976
8101,8669,2002,Suicide,Georgia,909,11.1,8591000.0,0.1058
8102,8651,2002,Suicide,Florida,2338,13.3,16668000.0,0.1403
8103,8633,2002,Suicide,District of Columbia,31,5.2,579000.0,0.0535
8104,8615,2002,Suicide,Delaware,74,9.1,805000.0,0.0919
8105,8597,2002,Suicide,Connecticut,260,7.3,3452000.0,0.0753
8106,8579,2002,Suicide,Colorado,727,16.2,4508000.0,0.1613
8107,8561,2002,Suicide,California,3228,9.6,34964000.0,0.0923
8108,8543,2002,Suicide,Arkansas,377,14.0,2703000.0,0.1395
8109,8525,2002,Suicide,Arizona,886,16.6,5445000.0,0.1627
8110,8507,2002,Suicide,Alaska,132,20.8,643000.0,0.2053
8111,8489,2002,Suicide,Alabama,514,11.5,4471000.0,0.115
8112,8471,2002,Stroke,Wyoming,243,52.8,497000.0,0.4889
8113,8453,2002,Stroke,Wisconsin,3479,58.4,5445000.0,0.6389
8114,8435,2002,Stroke,West Virginia,1260,59.3,1800000.0,0.7
8115,8417,2002,Stroke,Washington,3753,66.6,6062000.0,0.6191
8116,8399,2002,Stroke,Virginia,3960,62.4,7282000.0,0.5438
8117,8381,2002,Stroke,Vermont,335,52.0,615000.0,0.5447
8118,8363,2002,Stroke,Utah,903,58.1,2337000.0,0.3864
8119,8345,2002,Stroke,United States,162672,57.2,287888000.0,0.5651
8120,8327,2002,Stroke,Texas,10548,63.6,21730000.0,0.4854
8121,8309,2002,Stroke,Tennessee,3980,71.6,5802000.0,0.6859999999999999
8122,8291,2002,Stroke,South Dakota,518,54.9,762000.0,0.6798
8123,8273,2002,Stroke,South Carolina,2822,74.4,4105000.0,0.6875
8124,8255,2002,Stroke,Rhode Island,605,46.7,1067000.0,0.5670000000000001
8125,8237,2002,Stroke,Pennsylvania,8579,55.6,12306000.0,0.6971
8126,8219,2002,Stroke,Oregon,2645,70.4,3522000.0,0.7509999999999999
8127,8201,2002,Stroke,Oklahoma,2427,67.5,3486000.0,0.6962
8128,8183,2002,Stroke,Ohio,7252,60.3,11415000.0,0.6353
8129,8165,2002,Stroke,North Dakota,469,55.4,634000.0,0.7397
8130,8147,2002,Stroke,North Carolina,5259,68.8,8319000.0,0.6322
8131,8129,2002,Stroke,New York,7625,37.9,19133000.0,0.3985
8132,8111,2002,Stroke,New Mexico,715,42.2,1851000.0,0.3863
8133,8093,2002,Stroke,New Jersey,4016,44.3,8558000.0,0.4693
8134,8075,2002,Stroke,New Hampshire,627,51.3,1272000.0,0.4929
8135,8057,2002,Stroke,Nevada,976,57.7,2168000.0,0.4502
8136,8039,2002,Stroke,Nebraska,1103,55.2,1726000.0,0.639
8137,8021,2002,Stroke,Montana,639,63.0,910000.0,0.7022
8138,8003,2002,Stroke,Missouri,3885,63.1,5676000.0,0.6845
8139,7985,2002,Stroke,Mississippi,1926,70.9,2859000.0,0.6737
8140,7967,2002,Stroke,Minnesota,2706,51.7,5021000.0,0.5389
8141,7949,2002,Stroke,Michigan,5814,59.0,10044000.0,0.5789
8142,7931,2002,Stroke,Massachusetts,3559,49.2,6432000.0,0.5533
8143,7913,2002,Stroke,Maryland,2811,57.5,5434000.0,0.5173
8144,7895,2002,Stroke,Maine,823,54.5,1294000.0,0.636
8145,7877,2002,Stroke,Louisiana,2595,63.8,4465000.0,0.5812
8146,7859,2002,Stroke,Kentucky,2554,64.9,4089000.0,0.6246
8147,7841,2002,Stroke,Kansas,1845,60.4,2712000.0,0.6803
8148,7823,2002,Stroke,Iowa,2226,58.5,2931000.0,0.7595
8149,7805,2002,Stroke,Indiana,3717,61.0,6151000.0,0.6043
8150,7787,2002,Stroke,Illinois,7183,58.3,12578000.0,0.5711
8151,7769,2002,Stroke,Idaho,736,60.2,1342000.0,0.5484
8152,7751,2002,Stroke,Hawaii,812,62.1,1229000.0,0.6607
8153,7733,2002,Stroke,Georgia,4261,66.5,8591000.0,0.496
8154,7715,2002,Stroke,Florida,10269,46.9,16668000.0,0.6161
8155,7697,2002,Stroke,District of Columbia,279,49.7,579000.0,0.4819
8156,7679,2002,Stroke,Delaware,405,51.4,805000.0,0.5031
8157,7661,2002,Stroke,Connecticut,1861,46.0,3452000.0,0.5391
8158,7643,2002,Stroke,Colorado,1915,55.7,4508000.0,0.4248
8159,7625,2002,Stroke,California,17626,59.3,34964000.0,0.5041
8160,7607,2002,Stroke,Arkansas,2232,75.7,2703000.0,0.8257
8161,7589,2002,Stroke,Arizona,2535,49.1,5445000.0,0.4656
8162,7571,2002,Stroke,Alaska,158,56.0,643000.0,0.2457
8163,7554,2002,Stroke,Alabama,3201,71.2,4471000.0,0.7159
8164,7536,2002,Kidney disease,Wyoming,43,9.2,497000.0,0.0865
8165,7518,2002,Kidney disease,Wisconsin,852,14.5,5445000.0,0.1565
8166,7500,2002,Kidney disease,West Virginia,462,21.6,1800000.0,0.2567
8167,7482,2002,Kidney disease,Washington,306,5.4,6062000.0,0.0505
8168,7464,2002,Kidney disease,Virginia,1236,19.0,7282000.0,0.1697
8169,7446,2002,Kidney disease,Vermont,53,8.3,615000.0,0.0862
8170,7428,2002,Kidney disease,Utah,184,11.7,2337000.0,0.0787
8171,7410,2002,Kidney disease,United States,40974,14.4,287888000.0,0.1423
8172,7392,2002,Kidney disease,Texas,2166,12.7,21730000.0,0.0997
8173,7374,2002,Kidney disease,Tennessee,586,10.4,5802000.0,0.10099999999999999
8174,7356,2002,Kidney disease,South Dakota,128,13.9,762000.0,0.168
8175,7338,2002,Kidney disease,South Carolina,781,20.1,4105000.0,0.1903
8176,7320,2002,Kidney disease,Rhode Island,142,11.2,1067000.0,0.1331
8177,7301,2002,Kidney disease,Pennsylvania,2944,19.3,12306000.0,0.2392
8178,7283,2002,Kidney disease,Oregon,266,7.2,3522000.0,0.0755
8179,7265,2002,Kidney disease,Oklahoma,500,13.9,3486000.0,0.1434
8180,7247,2002,Kidney disease,Ohio,2027,16.9,11415000.0,0.1776
8181,7229,2002,Kidney disease,North Dakota,57,6.9,634000.0,0.0899
8182,7211,2002,Kidney disease,North Carolina,1437,18.4,8319000.0,0.1727
8183,7193,2002,Kidney disease,New York,2465,12.3,19133000.0,0.1288
8184,7175,2002,Kidney disease,New Mexico,220,12.9,1851000.0,0.1189
8185,7157,2002,Kidney disease,New Jersey,1662,18.4,8558000.0,0.1942
8186,7139,2002,Kidney disease,New Hampshire,141,11.6,1272000.0,0.1108
8187,7121,2002,Kidney disease,Nevada,372,20.7,2168000.0,0.1716
8188,7103,2002,Kidney disease,Nebraska,277,14.2,1726000.0,0.1605
8189,7085,2002,Kidney disease,Montana,105,10.5,910000.0,0.1154
8190,7067,2002,Kidney disease,Missouri,1076,17.6,5676000.0,0.1896
